region,zone,woreda,adm3_pcode,population,population_best,period,EBS_PPV,EBS_DETECT,DETECT_7D,RPT_TIMELY,RPT_COMPLETE,CB_ELIM,CB_EVENTS,NOTIFY_24H,NOTIFY_30M,LINEGRAPH,OBR_ANALYZED,LAB_7D,RESP_2448,ATTACK_RATE,CFR,EPRP_PLAN,RISK_MAP,EPR_FUNDS,CONTINGENCY,PHEM_OFFICER,DHIS2_RPT,COORD_PLATFORM,EPI_DETECT_REG
Amhara,North Wollo,Gubalaftu,ET030307,193401.56286121177,193401.56286121177,2025-Wk28-52,NA,NA,NA,97.4,97.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,North Wollo,Habru,ET030308,246973,246973,2025-Wk03-15,NA,NA,NA,94.4,94.4,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,North Wollo,Habru,ET030308,246973,246973,2025-Wk16-27,NA,NA,NA,186.4,95.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,North Wollo,Habru,ET030308,253970.822149437,253970.822149437,2025-Wk28-52,NA,NA,NA,93.1,93.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,North Wollo,Kobo Town,ET030399,57235,57235,2025-Wk03-15,NA,NA,NA,96.4,96.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,North Wollo,Kobo Town,ET030399,57235,57235,2025-Wk16-27,NA,NA,NA,123.1,89.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,North Wollo,Kobo Town,ET030399,58850,58850,2025-Wk28-52,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,North Wollo,Lalibela General Hospital,ET030398,NA,43000.970664855806,2025-Wk03-15,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,North Wollo,Lalibela General Hospital,ET030398,NA,43000.970664855806,2025-Wk16-27,NA,NA,NA,200,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,North Wollo,Lalibela General Hospital,ET030398,1500000,1500000,2025-Wk28-52,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,North Wollo,Lalibela Town,ET030398,43001,43001,2025-Wk03-15,NA,NA,NA,100,100,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,North Wollo,Lalibela Town,ET030398,43001,43001,2025-Wk16-27,NA,NA,NA,200,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,North Wollo,Lalibela Town,ET030398,44216,44216,2025-Wk28-52,NA,NA,NA,40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,North Wollo,Lasta,ET030310,149389,149389,2025-Wk03-15,NA,NA,NA,99.1,99.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,North Wollo,Lasta,ET030310,149389,149389,2025-Wk16-27,NA,NA,NA,200,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,North Wollo,Lasta,ET030310,153605,153605,2025-Wk28-52,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,North Wollo,Mekiet,ET030304,220954,220954,2025-Wk03-15,NA,NA,NA,97.6,97.6,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,North Wollo,Mekiet,ET030304,220954,220954,2025-Wk16-27,NA,NA,NA,195.6,97.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,North Wollo,Mekiet,ET030304,227191,227191,2025-Wk28-52,NA,NA,NA,97.6,97.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,North Wollo,Raya Alamata,ET010407,155153,155153,2025-Wk03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,North Wollo,Raya Alamata,ET010407,155153,155153,2025-Wk16-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,North Wollo,Raya Alamata,ET010407,0,0,2025-Wk28-52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,North Wollo,Raya Bala,ET010406,78500,78500,2025-Wk03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,North Wollo,Raya Bala,ET010406,78500,78500,2025-Wk16-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,North Wollo,Raya Bala,ET010406,0,0,2025-Wk28-52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,North Wollo,Raya Kobo,ET030302,256132,256132,2025-Wk03-15,NA,NA,NA,96.9,96.9,NA,7.7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,North Wollo,Raya Kobo,ET030302,256132,256132,2025-Wk16-27,NA,NA,NA,91.7,91.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,North Wollo,Raya Kobo,ET030302,259296,259296,2025-Wk28-52,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,North Wollo,Wadila,ET030305,141283,141283,2025-Wk03-15,NA,NA,NA,99.8,99.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,North Wollo,Wadila,ET030305,141283,141283,2025-Wk16-27,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,North Wollo,Wadila,ET030305,110368,110368,2025-Wk28-52,NA,NA,NA,93.8,93.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,Oromo Special Zone,Artuma Fursi,ET031004,104998,104998,2025-Wk03-15,NA,NA,NA,91.5,91.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,Oromo Special Zone,Artuma Fursi,ET031004,104998,104998,2025-Wk16-27,NA,NA,NA,91.2,91.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,Oromo Special Zone,Artuma Fursi,ET031004,107960,107960,2025-Wk28-52,NA,NA,NA,85.3,85.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,Oromo Special Zone,Bati Town,ET031099,41965,41965,2025-Wk03-15,NA,NA,NA,100,100,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,Oromo Special Zone,Bati Town,ET031099,41965,41965,2025-Wk16-27,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,Oromo Special Zone,Bati Town,ET031099,43148,43148,2025-Wk28-52,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,Oromo Special Zone,Bati Wereda,ET031002,101050,101050,2025-Wk03-15,NA,NA,NA,96.9,96.9,NA,33.3,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,Oromo Special Zone,Bati Wereda,ET031002,101050,101050,2025-Wk16-27,NA,NA,NA,98.1,98.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,Oromo Special Zone,Bati Wereda,ET031002,103902,103902,2025-Wk28-52,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,Oromo Special Zone,Dawa Chefa,ET031001,168742,168742,2025-Wk03-15,NA,NA,NA,96.2,96.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,Oromo Special Zone,Dawa Chefa,ET031001,168742,168742,2025-Wk16-27,NA,NA,NA,95.5,95.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,Oromo Special Zone,Dawa Chefa,ET031001,173504,173504,2025-Wk28-52,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,Oromo Special Zone,Dawa Harewa,ET031005,54238,54238,2025-Wk03-15,NA,NA,NA,99.5,99.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,Oromo Special Zone,Dawa Harewa,ET031005,54238,54238,2025-Wk16-27,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,Oromo Special Zone,Dawa Harewa,ET031005,55769,55769,2025-Wk28-52,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,Oromo Special Zone,Heal Africa General Hospital,ET031006,NA,47872.43560555268,2025-Wk03-15,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,Oromo Special Zone,Heal Africa General Hospital,ET031006,NA,47872.43560555268,2025-Wk16-27,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,Oromo Special Zone,Heal Africa General Hospital,ET031006,0,0,2025-Wk28-52,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,Oromo Special Zone,Jile Timuga,ET031003,99243,99243,2025-Wk03-15,NA,NA,NA,99.7,99.7,NA,33.3,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,Oromo Special Zone,Jile Timuga,ET031003,99243,99243,2025-Wk16-27,NA,NA,NA,98.3,98.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,Oromo Special Zone,Jile Timuga,ET031003,102045,102045,2025-Wk28-52,NA,NA,NA,96.6,96.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,Oromo Special Zone,Kemise General Hospital,ET031006,NA,47872.43560555268,2025-Wk03-15,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,Oromo Special Zone,Kemise General Hospital,ET031006,NA,47872.43560555268,2025-Wk16-27,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,Oromo Special Zone,Kemise General Hospital,ET031006,0,0,2025-Wk28-52,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,Oromo Special Zone,Kemise Town,ET031006,47873,47873,2025-Wk03-15,NA,NA,NA,94.7,94.7,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,Oromo Special Zone,Kemise Town,ET031006,47873,47873,2025-Wk16-27,NA,NA,NA,94.3,94.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,Oromo Special Zone,Kemise Town,ET031006,49223,49223,2025-Wk28-52,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Andabiet,ET030211,153091,153091,2025-Wk03-15,NA,NA,NA,96.5,96.5,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Andabiet,ET030211,153091,153091,2025-Wk16-27,NA,NA,NA,97,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Andabiet,ET030211,157407,157407,2025-Wk28-52,NA,NA,NA,96.6,96.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Dera,ET030209,314496,314496,2025-Wk03-15,NA,NA,100,94.4,94.4,571.4,100,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Dera,ET030209,314496,314496,2025-Wk16-27,NA,NA,NA,91.8,91.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Dera,ET030209,323370,323370,2025-Wk28-52,NA,NA,NA,90.6,90.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Ebinat,ET030201,218581,218581,2025-Wk03-15,NA,NA,100,96.6,96.6,85.1,20,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Ebinat,ET030201,218581,218581,2025-Wk16-27,NA,NA,NA,97.4,97.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Ebinat,ET030201,224750,224750,2025-Wk28-52,NA,NA,NA,84.6,84.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Estie,ET030208,273409,273409,2025-Wk03-15,NA,NA,NA,96.7,96.7,0,100,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Estie,ET030208,273409,273409,2025-Wk16-27,NA,NA,NA,94.2,94.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Estie,ET030208,281125,281125,2025-Wk28-52,NA,NA,NA,98.4,98.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Farta,ET030204,195723,195723,2025-Wk03-15,NA,NA,NA,97.8,97.8,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Farta,ET030204,195723,195723,2025-Wk16-27,NA,NA,NA,99.5,99.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Farta,ET030204,200450,200450,2025-Wk28-52,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Fogera,ET030203,254127,254127,2025-Wk03-15,NA,NA,NA,85.5,85.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Fogera,ET030203,254127,254127,2025-Wk16-27,NA,NA,NA,83,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Fogera,ET030203,260263,260263,2025-Wk28-52,NA,NA,NA,84.8,84.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Guna Begemider,ET030212,117030,117030,2025-Wk03-15,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Guna Begemider,ET030212,117030,117030,2025-Wk16-27,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Guna Begemider,ET030212,120334,120334,2025-Wk28-52,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Lay Gayint,ET030205,259496,259496,2025-Wk03-15,NA,NA,NA,99.1,99.1,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Lay Gayint,ET030205,259496,259496,2025-Wk16-27,NA,NA,NA,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Lay Gayint,ET030205,266875,266875,2025-Wk28-52,NA,NA,NA,87.2,87.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Libokemkem,ET030202,288764,288764,2025-Wk03-15,NA,NA,NA,80.8,80.8,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Libokemkem,ET030202,288764,288764,2025-Wk16-27,NA,NA,NA,87,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Libokemkem,ET030202,296914,296914,2025-Wk28-52,NA,NA,NA,87.8,87.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Meqetewa,ET030213,56863,56863,2025-Wk03-15,NA,NA,NA,13.8,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Meqetewa,ET030213,56863,56863,2025-Wk16-27,NA,NA,NA,21.1,21.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Meqetewa,ET030213,58468,58468,2025-Wk28-52,NA,NA,NA,15.4,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Sedie Muja,ET030214,91349,91349,2025-Wk03-15,NA,NA,NA,98.3,98.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Sedie Muja,ET030214,91349,91349,2025-Wk16-27,NA,NA,NA,99.2,99.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Sedie Muja,ET030214,93927,93927,2025-Wk28-52,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Simada,ET030207,193136,193136,2025-Wk03-15,NA,NA,NA,99.4,99.4,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Simada,ET030207,193136,193136,2025-Wk16-27,NA,NA,NA,99.4,99.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Simada,ET030207,198586,198586,2025-Wk28-52,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Tach Gayint,ET030206,127719,127719,2025-Wk03-15,NA,NA,NA,98.2,98.2,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Tach Gayint,ET030206,127719,127719,2025-Wk16-27,NA,NA,NA,95.3,95.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Tach Gayint,ET030206,131325,131325,2025-Wk28-52,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Woreta Town,ET030293,75897,75897,2025-Wk03-15,NA,NA,NA,96.4,96.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Woreta Town,ET030293,75897,75897,2025-Wk16-27,NA,NA,NA,94.6,94.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Gondar,Woreta Town,ET030293,79075,79075,2025-Wk28-52,NA,NA,NA,94.4,94.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Wollo,Akesta General Hospital,ET030410,NA,212679.7348813227,2025-Wk03-15,NA,NA,NA,92.3,92.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Wollo,Akesta General Hospital,ET030410,NA,212679.7348813227,2025-Wk16-27,NA,NA,NA,83.3,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Wollo,Akesta General Hospital,ET030410,0,0,2025-Wk28-52,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Wollo,Albuko,ET030408,96272,96272,2025-Wk03-15,NA,NA,NA,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Wollo,Albuko,ET030408,96272,96272,2025-Wk16-27,NA,NA,NA,78.6,94.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Wollo,Albuko,ET030408,98985,98985,2025-Wk28-52,NA,NA,NA,85,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Wollo,Ambassel,ET030404,151556,151556,2025-Wk03-15,NA,NA,NA,82,82,0,100,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Wollo,Ambassel,ET030404,151556,151556,2025-Wk16-27,NA,NA,NA,83.1,99.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Wollo,Ambassel,ET030404,155630,155630,2025-Wk28-52,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Wollo,Argoba,ET020306,43069,43069,2025-Wk03-15,NA,NA,NA,91,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Wollo,Argoba,ET020306,43069,43069,2025-Wk16-27,NA,NA,NA,82.6,99.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Wollo,Argoba,ET020306,44282,44282,2025-Wk28-52,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Wollo,Borena,ET030412,196187,196187,2025-Wk03-15,NA,NA,NA,98,98,NA,52.9,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Wollo,Borena,ET030412,196187,196187,2025-Wk16-27,NA,NA,NA,78.7,95.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Wollo,Borena,ET030412,200283,200283,2025-Wk28-52,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Wollo,Delanta,ET030406,141899,141899,2025-Wk03-15,NA,NA,NA,94.3,94.3,0,16.7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Wollo,Delanta,ET030406,141899,141899,2025-Wk16-27,NA,NA,NA,76.7,93.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Wollo,Delanta,ET030406,145904,145904,2025-Wk28-52,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Wollo,Dessie Zuria,ET030409,190705,190705,2025-Wk03-15,NA,NA,NA,99,99,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Wollo,Dessie Zuria,ET030409,190705,190705,2025-Wk16-27,NA,NA,NA,83.1,99.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Wollo,Dessie Zuria,ET030409,194280,194280,2025-Wk28-52,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Wollo,Jamma,ET030414,141775,141775,2025-Wk03-15,NA,NA,NA,76.5,76.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Wollo,Jamma,ET030414,141775,141775,2025-Wk16-27,NA,NA,NA,65.2,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Wollo,Jamma,ET030414,161188,161188,2025-Wk28-52,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Wollo,Kallu,ET030407,248913,248913,2025-Wk03-15,NA,NA,NA,96,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Wollo,Kallu,ET030407,248913,248913,2025-Wk16-27,NA,NA,NA,80.2,95.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Amhara,South Wollo,Kallu,ET030407,228564,228564,2025-Wk28-52,NA,NA,NA,96.5,96.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
