region,period,report_level,zone,woreda,report_date_raw,population,indicator,group,label,value_type,numerator,denominator,value_reported,src_header,value_pct,value_pct_capped,reported,valid_pair
Addis Ababa,2025-Wk16-27,woreda,Gulele,3,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk28-52,woreda,Gulele,3,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk16-27,woreda,Gulele,4,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk28-52,woreda,Gulele,4,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk16-27,woreda,Gulele,5,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk28-52,woreda,Gulele,5,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk16-27,woreda,Gulele,6,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,1,0,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,0,0,TRUE,TRUE
Addis Ababa,2025-Wk28-52,woreda,Gulele,6,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,1,0,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,0,0,TRUE,TRUE
Addis Ababa,2025-Wk16-27,woreda,Gulele,7,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk28-52,woreda,Gulele,7,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk16-27,woreda,Gulele,8,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk28-52,woreda,Gulele,8,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk16-27,woreda,Gulele,9,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk28-52,woreda,Gulele,9,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk03-15,woreda,Gulelle,11,FEB-APR,NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,0,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,0,0,TRUE,FALSE
Addis Ababa,2025-Wk16-27,woreda,Kirkos,1,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk28-52,woreda,Kirkos,1,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk16-27,woreda,Kirkos,10,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk28-52,woreda,Kirkos,10,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk16-27,woreda,Kirkos,11,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk28-52,woreda,Kirkos,11,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk16-27,woreda,Kirkos,2,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk28-52,woreda,Kirkos,2,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk16-27,woreda,Kirkos,3,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk28-52,woreda,Kirkos,3,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk16-27,woreda,Kirkos,4,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk28-52,woreda,Kirkos,4,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk16-27,woreda,Kirkos,5,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk28-52,woreda,Kirkos,5,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk16-27,woreda,Kirkos,6,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk28-52,woreda,Kirkos,6,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk16-27,woreda,Kirkos,7,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk28-52,woreda,Kirkos,7,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk16-27,woreda,Kirkos,8,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk28-52,woreda,Kirkos,8,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk16-27,woreda,Kirkos,9,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk28-52,woreda,Kirkos,9,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk03-15,woreda,Kirkose,11,FEB-APR,NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,0,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,0,0,TRUE,FALSE
Addis Ababa,2025-Wk03-15,woreda,Kolfe Keraniyo,10,FEB-APR,NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,0,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,0,0,TRUE,FALSE
Addis Ababa,2025-Wk16-27,woreda,Kolife keranyo,1,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk28-52,woreda,Kolife keranyo,1,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk16-27,woreda,Kolife keranyo,10,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk28-52,woreda,Kolife keranyo,10,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk16-27,woreda,Kolife keranyo,2,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk28-52,woreda,Kolife keranyo,2,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk16-27,woreda,Kolife keranyo,3,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk28-52,woreda,Kolife keranyo,3,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk16-27,woreda,Kolife keranyo,4,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk28-52,woreda,Kolife keranyo,4,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk16-27,woreda,Kolife keranyo,5,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk28-52,woreda,Kolife keranyo,5,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk16-27,woreda,Kolife keranyo,6,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk28-52,woreda,Kolife keranyo,6,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk16-27,woreda,Kolife keranyo,7,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
Addis Ababa,2025-Wk28-52,woreda,Kolife keranyo,7,"week 16-27, 2025",NA,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,0,0,NA,Proportion of confirmed outbreaks among suspected events detected through event-based surveillance in the region,NA,NA,TRUE,FALSE
