adm3_pcode,adm3_en,ref_region,ref_zone,indicator,group,label,value_type,period,num_sum,denom_sum,n_records,value_pct,value_pct_capped
ET050899,God-God,Somali,Afder,ATTACK_RATE,Response,Attack rate per outbreak (per population at risk),rate,2025-Wk28-52,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,CB_ELIM,Reporting,Case-based reporting: elimination/eradication diseases,proportion,2025-Wk03-15,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,CB_ELIM,Reporting,Case-based reporting: elimination/eradication diseases,proportion,2025-Wk16-27,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,CB_ELIM,Reporting,Case-based reporting: elimination/eradication diseases,proportion,2025-Wk28-52,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,CB_EVENTS,Reporting,Case-based reporting: selected events/conditions,proportion,2025-Wk03-15,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,CB_EVENTS,Reporting,Case-based reporting: selected events/conditions,proportion,2025-Wk16-27,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,CB_EVENTS,Reporting,Case-based reporting: selected events/conditions,proportion,2025-Wk28-52,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,CFR,Response,Case-fatality rate per epidemic-prone disease,rate,2025-Wk03-15,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,CFR,Response,Case-fatality rate per epidemic-prone disease,rate,2025-Wk16-27,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,CFR,Response,Case-fatality rate per epidemic-prone disease,rate,2025-Wk28-52,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,2025-Wk03-15,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,2025-Wk16-27,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,2025-Wk28-52,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,COORD_PLATFORM,Preparedness,Districts with functional coordination platform / RRT,proportion,2025-Wk03-15,0,3,1,0,0
ET050899,God-God,Somali,Afder,COORD_PLATFORM,Preparedness,Districts with functional coordination platform / RRT,proportion,2025-Wk16-27,0,3,1,0,0
ET050899,God-God,Somali,Afder,COORD_PLATFORM,Preparedness,Districts with functional coordination platform / RRT,proportion,2025-Wk28-52,0,3,1,0,0
ET050899,God-God,Somali,Afder,DETECT_7D,Identifying,Outbreaks detected within 7 days,proportion,2025-Wk03-15,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,DETECT_7D,Identifying,Outbreaks detected within 7 days,proportion,2025-Wk16-27,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,DETECT_7D,Identifying,Outbreaks detected within 7 days,proportion,2025-Wk28-52,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,DHIS2_RPT,Preparedness,Districts reporting weekly via DHIS2,proportion,2025-Wk03-15,1,3,1,33.333333333333336,33.333333333333336
ET050899,God-God,Somali,Afder,DHIS2_RPT,Preparedness,Districts reporting weekly via DHIS2,proportion,2025-Wk16-27,1,3,1,33.333333333333336,33.333333333333336
ET050899,God-God,Somali,Afder,DHIS2_RPT,Preparedness,Districts reporting weekly via DHIS2,proportion,2025-Wk28-52,1,3,1,33.333333333333336,33.333333333333336
ET050899,God-God,Somali,Afder,EBS_DETECT,Identifying,Outbreaks detected through event-based surveillance,proportion,2025-Wk03-15,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,EBS_DETECT,Identifying,Outbreaks detected through event-based surveillance,proportion,2025-Wk16-27,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,EBS_DETECT,Identifying,Outbreaks detected through event-based surveillance,proportion,2025-Wk28-52,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,2025-Wk03-15,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,2025-Wk16-27,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,2025-Wk28-52,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,EPRP_PLAN,Preparedness,Districts with EPRP (preparedness & response) plans,proportion,2025-Wk03-15,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,EPRP_PLAN,Preparedness,Districts with EPRP (preparedness & response) plans,proportion,2025-Wk16-27,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,EPRP_PLAN,Preparedness,Districts with EPRP (preparedness & response) plans,proportion,2025-Wk28-52,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,2025-Wk03-15,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,2025-Wk16-27,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,2025-Wk28-52,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,LAB_7D,Laboratory,Outbreaks with laboratory results within 7 days,proportion,2025-Wk03-15,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,LAB_7D,Laboratory,Outbreaks with laboratory results within 7 days,proportion,2025-Wk16-27,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,LAB_7D,Laboratory,Outbreaks with laboratory results within 7 days,proportion,2025-Wk28-52,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,LINEGRAPH,Analysis,Current line graph available for priority diseases,proportion,2025-Wk03-15,0,1,1,0,0
ET050899,God-God,Somali,Afder,LINEGRAPH,Analysis,Current line graph available for priority diseases,proportion,2025-Wk16-27,0,1,1,0,0
ET050899,God-God,Somali,Afder,LINEGRAPH,Analysis,Current line graph available for priority diseases,proportion,2025-Wk28-52,0,1,1,0,0
ET050899,God-God,Somali,Afder,NOTIFY_24H,Reporting,Suspected outbreaks notified within 24 hours,proportion,2025-Wk03-15,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,NOTIFY_24H,Reporting,Suspected outbreaks notified within 24 hours,proportion,2025-Wk16-27,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,NOTIFY_24H,Reporting,Suspected outbreaks notified within 24 hours,proportion,2025-Wk28-52,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,2025-Wk03-15,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,2025-Wk16-27,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,2025-Wk28-52,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,OBR_ANALYZED,Analysis,Outbreak reports with analyzed case-based data,proportion,2025-Wk03-15,0,1,1,0,0
ET050899,God-God,Somali,Afder,OBR_ANALYZED,Analysis,Outbreak reports with analyzed case-based data,proportion,2025-Wk16-27,0,1,1,0,0
ET050899,God-God,Somali,Afder,OBR_ANALYZED,Analysis,Outbreak reports with analyzed case-based data,proportion,2025-Wk28-52,0,1,1,0,0
ET050899,God-God,Somali,Afder,PHEM_OFFICER,Preparedness,Health facilities with PHEM officer,proportion,2025-Wk03-15,1,3,1,33.333333333333336,33.333333333333336
ET050899,God-God,Somali,Afder,PHEM_OFFICER,Preparedness,Health facilities with PHEM officer,proportion,2025-Wk16-27,1,3,1,33.333333333333336,33.333333333333336
ET050899,God-God,Somali,Afder,PHEM_OFFICER,Preparedness,Health facilities with PHEM officer,proportion,2025-Wk28-52,1,3,1,33.333333333333336,33.333333333333336
ET050899,God-God,Somali,Afder,RESP_2448,Response,Confirmed outbreaks with response within 24-48 hours,proportion,2025-Wk03-15,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,RESP_2448,Response,Confirmed outbreaks with response within 24-48 hours,proportion,2025-Wk16-27,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,RESP_2448,Response,Confirmed outbreaks with response within 24-48 hours,proportion,2025-Wk28-52,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,RISK_MAP,Preparedness,Districts conducting risk & resource mapping,proportion,2025-Wk03-15,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,RISK_MAP,Preparedness,Districts conducting risk & resource mapping,proportion,2025-Wk16-27,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,RISK_MAP,Preparedness,Districts conducting risk & resource mapping,proportion,2025-Wk28-52,0,0,1,NA,NA
ET050899,God-God,Somali,Afder,RPT_COMPLETE,Reporting,Surveillance reports submitted completely (completeness),proportion,2025-Wk03-15,3,3,1,100,100
ET050899,God-God,Somali,Afder,RPT_COMPLETE,Reporting,Surveillance reports submitted completely (completeness),proportion,2025-Wk16-27,3,3,1,100,100
ET050899,God-God,Somali,Afder,RPT_COMPLETE,Reporting,Surveillance reports submitted completely (completeness),proportion,2025-Wk28-52,3,3,1,100,100
ET050899,God-God,Somali,Afder,RPT_TIMELY,Reporting,Surveillance reports submitted on time (timeliness),proportion,2025-Wk03-15,2,3,1,66.66666666666667,66.66666666666667
ET050899,God-God,Somali,Afder,RPT_TIMELY,Reporting,Surveillance reports submitted on time (timeliness),proportion,2025-Wk16-27,2,3,1,66.66666666666667,66.66666666666667
ET050899,God-God,Somali,Afder,RPT_TIMELY,Reporting,Surveillance reports submitted on time (timeliness),proportion,2025-Wk28-52,2,3,1,66.66666666666667,66.66666666666667
ET050901,Filtu,Somali,Liban,ATTACK_RATE,Response,Attack rate per outbreak (per population at risk),rate,2025-Wk03-15,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,ATTACK_RATE,Response,Attack rate per outbreak (per population at risk),rate,2025-Wk16-27,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,ATTACK_RATE,Response,Attack rate per outbreak (per population at risk),rate,2025-Wk28-52,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,CB_ELIM,Reporting,Case-based reporting: elimination/eradication diseases,proportion,2025-Wk03-15,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,CB_ELIM,Reporting,Case-based reporting: elimination/eradication diseases,proportion,2025-Wk16-27,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,CB_ELIM,Reporting,Case-based reporting: elimination/eradication diseases,proportion,2025-Wk28-52,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,CB_EVENTS,Reporting,Case-based reporting: selected events/conditions,proportion,2025-Wk03-15,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,CB_EVENTS,Reporting,Case-based reporting: selected events/conditions,proportion,2025-Wk16-27,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,CB_EVENTS,Reporting,Case-based reporting: selected events/conditions,proportion,2025-Wk28-52,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,CFR,Response,Case-fatality rate per epidemic-prone disease,rate,2025-Wk03-15,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,CFR,Response,Case-fatality rate per epidemic-prone disease,rate,2025-Wk16-27,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,CFR,Response,Case-fatality rate per epidemic-prone disease,rate,2025-Wk28-52,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,2025-Wk03-15,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,2025-Wk16-27,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,2025-Wk28-52,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,COORD_PLATFORM,Preparedness,Districts with functional coordination platform / RRT,proportion,2025-Wk03-15,0,4,2,0,0
ET050901,Filtu,Somali,Liban,COORD_PLATFORM,Preparedness,Districts with functional coordination platform / RRT,proportion,2025-Wk16-27,0,4,2,0,0
ET050901,Filtu,Somali,Liban,COORD_PLATFORM,Preparedness,Districts with functional coordination platform / RRT,proportion,2025-Wk28-52,0,4,2,0,0
ET050901,Filtu,Somali,Liban,DETECT_7D,Identifying,Outbreaks detected within 7 days,proportion,2025-Wk03-15,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,DETECT_7D,Identifying,Outbreaks detected within 7 days,proportion,2025-Wk16-27,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,DETECT_7D,Identifying,Outbreaks detected within 7 days,proportion,2025-Wk28-52,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,DHIS2_RPT,Preparedness,Districts reporting weekly via DHIS2,proportion,2025-Wk03-15,0,4,2,0,0
ET050901,Filtu,Somali,Liban,DHIS2_RPT,Preparedness,Districts reporting weekly via DHIS2,proportion,2025-Wk16-27,0,4,2,0,0
ET050901,Filtu,Somali,Liban,DHIS2_RPT,Preparedness,Districts reporting weekly via DHIS2,proportion,2025-Wk28-52,0,4,2,0,0
ET050901,Filtu,Somali,Liban,EBS_DETECT,Identifying,Outbreaks detected through event-based surveillance,proportion,2025-Wk03-15,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,EBS_DETECT,Identifying,Outbreaks detected through event-based surveillance,proportion,2025-Wk16-27,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,EBS_DETECT,Identifying,Outbreaks detected through event-based surveillance,proportion,2025-Wk28-52,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,2025-Wk03-15,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,2025-Wk16-27,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,2025-Wk28-52,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,EPRP_PLAN,Preparedness,Districts with EPRP (preparedness & response) plans,proportion,2025-Wk03-15,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,EPRP_PLAN,Preparedness,Districts with EPRP (preparedness & response) plans,proportion,2025-Wk16-27,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,EPRP_PLAN,Preparedness,Districts with EPRP (preparedness & response) plans,proportion,2025-Wk28-52,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,2025-Wk03-15,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,2025-Wk16-27,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,2025-Wk28-52,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,LAB_7D,Laboratory,Outbreaks with laboratory results within 7 days,proportion,2025-Wk03-15,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,LAB_7D,Laboratory,Outbreaks with laboratory results within 7 days,proportion,2025-Wk16-27,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,LAB_7D,Laboratory,Outbreaks with laboratory results within 7 days,proportion,2025-Wk28-52,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,LINEGRAPH,Analysis,Current line graph available for priority diseases,proportion,2025-Wk03-15,1,2,2,50,50
ET050901,Filtu,Somali,Liban,LINEGRAPH,Analysis,Current line graph available for priority diseases,proportion,2025-Wk16-27,1,2,2,50,50
ET050901,Filtu,Somali,Liban,LINEGRAPH,Analysis,Current line graph available for priority diseases,proportion,2025-Wk28-52,1,2,2,50,50
ET050901,Filtu,Somali,Liban,NOTIFY_24H,Reporting,Suspected outbreaks notified within 24 hours,proportion,2025-Wk03-15,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,NOTIFY_24H,Reporting,Suspected outbreaks notified within 24 hours,proportion,2025-Wk16-27,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,NOTIFY_24H,Reporting,Suspected outbreaks notified within 24 hours,proportion,2025-Wk28-52,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,2025-Wk03-15,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,2025-Wk16-27,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,2025-Wk28-52,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,OBR_ANALYZED,Analysis,Outbreak reports with analyzed case-based data,proportion,2025-Wk03-15,0,2,2,0,0
ET050901,Filtu,Somali,Liban,OBR_ANALYZED,Analysis,Outbreak reports with analyzed case-based data,proportion,2025-Wk16-27,0,2,2,0,0
ET050901,Filtu,Somali,Liban,OBR_ANALYZED,Analysis,Outbreak reports with analyzed case-based data,proportion,2025-Wk28-52,0,2,2,0,0
ET050901,Filtu,Somali,Liban,PHEM_OFFICER,Preparedness,Health facilities with PHEM officer,proportion,2025-Wk03-15,2,4,2,50,50
ET050901,Filtu,Somali,Liban,PHEM_OFFICER,Preparedness,Health facilities with PHEM officer,proportion,2025-Wk16-27,2,4,2,50,50
ET050901,Filtu,Somali,Liban,PHEM_OFFICER,Preparedness,Health facilities with PHEM officer,proportion,2025-Wk28-52,2,4,2,50,50
ET050901,Filtu,Somali,Liban,RESP_2448,Response,Confirmed outbreaks with response within 24-48 hours,proportion,2025-Wk03-15,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,RESP_2448,Response,Confirmed outbreaks with response within 24-48 hours,proportion,2025-Wk16-27,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,RESP_2448,Response,Confirmed outbreaks with response within 24-48 hours,proportion,2025-Wk28-52,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,RISK_MAP,Preparedness,Districts conducting risk & resource mapping,proportion,2025-Wk03-15,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,RISK_MAP,Preparedness,Districts conducting risk & resource mapping,proportion,2025-Wk16-27,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,RISK_MAP,Preparedness,Districts conducting risk & resource mapping,proportion,2025-Wk28-52,0,0,2,NA,NA
ET050901,Filtu,Somali,Liban,RPT_COMPLETE,Reporting,Surveillance reports submitted completely (completeness),proportion,2025-Wk03-15,2,4,2,50,50
ET050901,Filtu,Somali,Liban,RPT_COMPLETE,Reporting,Surveillance reports submitted completely (completeness),proportion,2025-Wk16-27,2,4,2,50,50
ET050901,Filtu,Somali,Liban,RPT_COMPLETE,Reporting,Surveillance reports submitted completely (completeness),proportion,2025-Wk28-52,2,4,2,50,50
ET050901,Filtu,Somali,Liban,RPT_TIMELY,Reporting,Surveillance reports submitted on time (timeliness),proportion,2025-Wk03-15,2,3,2,66.66666666666667,66.66666666666667
ET050901,Filtu,Somali,Liban,RPT_TIMELY,Reporting,Surveillance reports submitted on time (timeliness),proportion,2025-Wk16-27,2,3,2,66.66666666666667,66.66666666666667
ET050901,Filtu,Somali,Liban,RPT_TIMELY,Reporting,Surveillance reports submitted on time (timeliness),proportion,2025-Wk28-52,2,3,2,66.66666666666667,66.66666666666667
ET050902,Dolo Ado,Somali,Liban,ATTACK_RATE,Response,Attack rate per outbreak (per population at risk),rate,2025-Wk03-15,0,0,2,NA,NA
ET050902,Dolo Ado,Somali,Liban,ATTACK_RATE,Response,Attack rate per outbreak (per population at risk),rate,2025-Wk16-27,0,0,2,NA,NA
ET050902,Dolo Ado,Somali,Liban,ATTACK_RATE,Response,Attack rate per outbreak (per population at risk),rate,2025-Wk28-52,0,0,2,NA,NA
ET050902,Dolo Ado,Somali,Liban,CB_ELIM,Reporting,Case-based reporting: elimination/eradication diseases,proportion,2025-Wk03-15,0,0,2,NA,NA
ET050902,Dolo Ado,Somali,Liban,CB_ELIM,Reporting,Case-based reporting: elimination/eradication diseases,proportion,2025-Wk16-27,0,0,2,NA,NA
ET050902,Dolo Ado,Somali,Liban,CB_ELIM,Reporting,Case-based reporting: elimination/eradication diseases,proportion,2025-Wk28-52,0,0,2,NA,NA
ET050902,Dolo Ado,Somali,Liban,CB_EVENTS,Reporting,Case-based reporting: selected events/conditions,proportion,2025-Wk03-15,0,0,2,NA,NA
ET050902,Dolo Ado,Somali,Liban,CB_EVENTS,Reporting,Case-based reporting: selected events/conditions,proportion,2025-Wk16-27,0,0,2,NA,NA
ET050902,Dolo Ado,Somali,Liban,CB_EVENTS,Reporting,Case-based reporting: selected events/conditions,proportion,2025-Wk28-52,0,0,2,NA,NA
ET050902,Dolo Ado,Somali,Liban,CFR,Response,Case-fatality rate per epidemic-prone disease,rate,2025-Wk03-15,0,0,2,NA,NA
ET050902,Dolo Ado,Somali,Liban,CFR,Response,Case-fatality rate per epidemic-prone disease,rate,2025-Wk16-27,0,0,2,NA,NA
ET050902,Dolo Ado,Somali,Liban,CFR,Response,Case-fatality rate per epidemic-prone disease,rate,2025-Wk28-52,0,0,2,NA,NA
ET050902,Dolo Ado,Somali,Liban,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,2025-Wk03-15,0,0,2,NA,NA
ET050902,Dolo Ado,Somali,Liban,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,2025-Wk16-27,0,0,2,NA,NA
ET050902,Dolo Ado,Somali,Liban,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,2025-Wk28-52,0,0,2,NA,NA
ET050902,Dolo Ado,Somali,Liban,COORD_PLATFORM,Preparedness,Districts with functional coordination platform / RRT,proportion,2025-Wk03-15,0,4,2,0,0
ET050902,Dolo Ado,Somali,Liban,COORD_PLATFORM,Preparedness,Districts with functional coordination platform / RRT,proportion,2025-Wk16-27,0,4,2,0,0
ET050902,Dolo Ado,Somali,Liban,COORD_PLATFORM,Preparedness,Districts with functional coordination platform / RRT,proportion,2025-Wk28-52,0,4,2,0,0
ET050902,Dolo Ado,Somali,Liban,DETECT_7D,Identifying,Outbreaks detected within 7 days,proportion,2025-Wk03-15,0,0,2,NA,NA
